"","E18_Double_KO_1","E18_Double_KO_2","E18_Double_KO_3","E18_WT_2","E18_WT_3","E18_WT_4"
"ENSMUSG00000030557",6.91248923587942,7.0030623872071,7.01250596922492,6.47121162316904,6.57413822085856,6.47341228661863
"ENSMUSG00000030556",2.90551887931812,2.97284403661301,3.82525480579952,4.4671437242519,4.42323003620452,4.29982096797855
"ENSMUSG00000030555",2.25799806560098,2.40509082592408,2.98173311040463,4.21285673827511,4.22490131975854,4.10109473731147
"ENSMUSG00000005533",6.39843630254291,6.19811896648258,6.24988994885101,5.39847683054239,5.53721844455352,5.769087724031
"ENSMUSG00000042659",6.1447342700037,5.76805684763388,6.84369538899233,8.07972885186909,7.52789814323875,7.21288655269513
"ENSMUSG00000030551",5.2940287120248,5.49288906065283,4.92404325932032,5.82545981155168,5.50679475284366,5.83571110624116
"ENSMUSG00000070509",5.02181487941662,4.43751230361646,3.95381729580917,2.98846957753912,1.61994191047168,2.41904497645158
"ENSMUSG00000078671",5.39417427568875,5.69763980731649,5.50944168542352,6.29882378359997,6.39469651823699,6.04447509597646
"ENSMUSG00000101970",5.41676096075599,5.14575819563975,5.23573291498684,5.00496762418086,4.70195982276457,5.30217895549485
"ENSMUSG00000078670",2.15428671607887,1.54103832395328,2.25145441136566,3.8626210961054,3.6808241526187,3.86205506795849
"ENSMUSG00000025790",5.20166469387614,4.97188191917763,4.49806459550674,1.41741267884318,1.68931561351234,2.53050540694012
"ENSMUSG00000066406",7.29580683801558,7.3750204615925,7.27651393996849,6.30304322128733,6.70635924472584,6.13984207895648
"ENSMUSG00000097415",5.68987605019045,5.57754798254191,5.5059505886422,4.94862581979477,4.39235806561011,4.7685193982246
"ENSMUSG00000055652",3.60144696749961,4.09275350034821,3.7797221890662,4.78932248285997,4.77558268590775,4.21559936690758
"ENSMUSG00000030612",4.17872093438907,4.34839324601088,3.96911102603552,4.66151123637619,4.74169231783812,4.51838750520792
"ENSMUSG00000030611",3.0181266923865,3.12600082467443,3.16997300922702,3.59079323892171,3.51111204795843,3.42770983757871
"ENSMUSG00000030609",2.86228882725656,3.9786033059017,3.35985800398418,4.22773001475665,4.21081468181389,4.35537544829344
"ENSMUSG00000039236",6.91248923587942,6.41255581630348,6.32808467923121,4.16420487697143,2.77158961654189,3.43345763418902
"ENSMUSG00000030605",9.32589089719578,9.70666835168457,9.57614225073477,9.09861316405299,9.46743902852039,8.6630791919224
"ENSMUSG00000039202",8.49656847642704,8.73505109191106,8.09396826076263,7.01250242104846,7.11021483682861,6.21184180281901
"ENSMUSG00000039187",4.70448379863935,4.47330619214453,5.22090331997017,5.20461060231505,5.25438639614504,5.27362551028977
"ENSMUSG00000039176",6.56019453706312,6.62941667768757,6.76263576862976,7.18778542850407,7.60037699114145,6.70429862469005
"ENSMUSG00000046591",-0.653068205978734,-1.18558532599147,-0.935246302827476,3.79632344307079,3.79538391688156,3.45622252532112
"ENSMUSG00000063801",5.28382573427389,5.22218823885476,4.91617399413213,4.85210090003604,4.89345045075268,4.89471330532005
"ENSMUSG00000039043",4.82477803235706,4.92492905529651,4.87346389884214,5.28928468527328,5.37824718836236,4.9133423380034
"ENSMUSG00000048897",5.35377617506332,5.21081558392023,5.85368663040198,6.09815796745092,5.83992105433588,5.64453796859436
"ENSMUSG00000030541",8.58398584112053,7.90427496241722,7.92289832810143,8.69541080121112,8.62774941002947,8.31653813635707
"ENSMUSG00000030539",6.18257032309788,5.46717430316471,5.63620697459354,4.36321437086993,4.57574210656115,3.98064348410722
"ENSMUSG00000030538",6.77210207778387,6.43507089960431,7.19701665047877,6.31074695097579,6.1545850009024,5.83679583940572
"ENSMUSG00000047084",4.5324536505146,5.06685484374603,4.31068163296976,4.39518676060821,4.25037492770701,4.51838750520792
"ENSMUSG00000030534",4.5393318282194,4.70402727818521,5.20806977315638,4.77116244536245,4.91677902439621,4.65010225891515
"ENSMUSG00000038930",3.20274820503551,2.34690975483555,3.36757296911218,5.14787670706743,5.26805593424956,5.17928730267106
"ENSMUSG00000038943",2.02304218280062,1.29246197081317,2.21770562001112,6.31771482272328,6.56770478749573,5.9653506254838
"ENSMUSG00000030533",6.35815904944452,6.35541907196272,6.58790292399174,4.83082753140852,5.0532960899601,5.11993031468606
"ENSMUSG00000030532",4.71059045343264,4.50557657856161,4.5566067935022,3.05001566520877,2.6722824163529,3.44488498138684
"ENSMUSG00000038886",6.56946422166972,6.57912832560812,6.60839609585582,5.19556073443243,5.05985977298739,5.57213402782588
"ENSMUSG00000053158",4.80778829676539,4.3274842562479,4.95253546983334,3.44057866342222,3.39547516089737,4.09747895837397
"ENSMUSG00000030530",8.21447914200593,8.40125446197036,8.27638587685173,6.92120982399081,7.23349098208868,6.34206811282367
"ENSMUSG00000030528",1.36252864907228,1.05145387130938,0.96657330323362,4.15800639250232,4.21787519365917,4.07559188816249
"ENSMUSG00000030527",4.78771070575667,4.86607679383102,5.06593963644267,4.25992130051787,4.30885537523175,4.14729335351667
"ENSMUSG00000030536",7.76826487764213,7.63383348305723,7.57275692481334,6.99043317033646,7.43122563947854,7.35139612011761
"ENSMUSG00000025722",4.14304195891125,4.30321121190487,4.14998153403956,4.09126190042074,3.7178183601009,3.9246094491929
"ENSMUSG00000025724",8.03844775278708,8.04266075285137,7.62317441044119,6.74271004419778,6.40504402568216,7.02200091371761
"ENSMUSG00000005621",6.76258172063065,6.89351844765463,7.07155957297561,5.86975022463427,5.92722685534525,5.71819781325034
"ENSMUSG00000038763",2.17209799219533,0.571844370734451,3.91748852273414,4.44948814501192,5.01462634779436,3.45622252532112
"ENSMUSG00000025726",-2.36927523997814,-3.25597465388287,0.839193996757393,4.3578160669441,4.98043766161853,3.40448688076141
"ENSMUSG00000025584",4.36058823850285,4.76750249794757,4.37333223840087,4.54521220461281,4.29334237586042,4.32168040194229
"ENSMUSG00000061787",8.34337457960285,7.83294605763528,8.3365852766285,8.2967975880518,7.82198126985196,8.41278480514599
"ENSMUSG00000045795",5.7474400235496,5.07762797438541,5.5455970332716,4.47464475522716,4.46339115535102,4.14379166480512
"ENSMUSG00000038646",4.33314484229119,4.79387389556769,4.2493680841172,4.38460783114698,4.22490131975854,4.31546857300903
"ENSMUSG00000025103",5.38465778312908,5.41715771826249,4.99050332003236,5.27646697473263,5.22080690578547,5.69923809836342
"ENSMUSG00000038623",3.75114780004659,3.29554136374515,4.11832237871149,3.19025530933798,2.94044793028985,3.26317406556681
"ENSMUSG00000025104",4.06416117012621,3.5436307685698,4.10914781653098,4.43161381852027,3.3533496852247,4.42049273878169
"ENSMUSG00000025105",4.16544450596339,3.6044916046343,2.26803729556127,3.97619124776068,4.38191883742147,5.45410351141622
"ENSMUSG00000038563",3.97565468027083,4.14831541056197,3.82525480579952,3.95131657912165,3.9588264596047,4.19544497570179
"ENSMUSG00000046027",4.95651205036485,4.89681719775625,5.61042949300835,6.08922735623799,6.10847464850974,5.40229044028505
"ENSMUSG00000070462",4.63233401288351,4.48953161198629,4.51205447522469,4.5260875495339,4.36929122909372,4.7128905293709
"ENSMUSG00000038503",5.60554903179546,5.53127495458504,5.33547933940233,5.34081498591336,5.36346642931126,5.76225299332827
"ENSMUSG00000038459",6.90118695886016,6.96585410460566,7.0131209287572,7.10401397047839,7.07078747971769,6.54285475163638
"ENSMUSG00000030630",6.64075326586149,5.5963987956974,5.88895878789617,6.92577748663452,6.46314358863383,6.08885498876573
"ENSMUSG00000030629",6.6755091661515,6.8904667383393,6.37668122524256,5.92463692602417,5.83992105433588,6.05756085499612
"ENSMUSG00000030560",8.14797232805397,8.95633933102752,8.88384031348401,7.03423915338631,7.47362788890846,6.8644504666027
"ENSMUSG00000039428",5.35767272041888,5.60013958009459,5.82174886229798,6.54491532323696,6.46858026702716,5.94436923362402
"ENSMUSG00000049791",5.89818029912471,6.04094155299642,5.43796229700358,5.64664647365523,5.82535599663262,5.44274923704285
"ENSMUSG00000039405",8.54799026922785,8.50532724335791,7.34503608035165,4.55231909110707,5.31270770072735,5.80389372832649
"ENSMUSG00000030623",7.35206812153844,7.53632761142074,5.57754613119456,3.5535001759384,4.53862893354405,4.68183794725161
"ENSMUSG00000062797",3.92927834653541,4.29091980600477,3.86395009584296,3.15955851211507,3.27878653990525,3.27602666763888
"ENSMUSG00000030619",4.50108947960526,4.72929806037058,4.18096083873699,4.96113998163721,4.79774190439785,4.90509245110005
"ENSMUSG00000039361",8.37231212650075,8.35882719591082,8.38585105413653,7.90128643874679,7.8885732120354,8.1828106299615
"ENSMUSG00000051451",5.51249424287751,5.41715771826249,5.21236031919124,5.4901477524721,5.35281525475336,5.63209550215761
"ENSMUSG00000030615",4.17872093438907,3.75077217855772,4.09991453675294,4.34968054703444,4.25266856100552,4.37939589979858
"ENSMUSG00000030614",4.32918139188385,4.64005494909388,4.36179061651818,4.98584728955714,4.85773467009882,5.02414512274381
"ENSMUSG00000030613",3.33512249173163,4.04597874124323,3.31268121061611,4.04498592725813,3.97558593219072,4.449147008241
"ENSMUSG00000041328",6.32271747084085,6.06820589273587,6.24256660804515,5.67622440114189,5.77518387594228,5.753089357655
"ENSMUSG00000030643",6.81807683322235,6.75049168958223,7.16693662707687,5.41935744890746,5.37929718479946,5.23300641281705
"ENSMUSG00000030641",0.438079682079461,0.399377174729686,0.431536027844147,3.59538781299896,3.63232563492751,3.52782132236891
"ENSMUSG00000061119",2.29097538804725,2.29861419779477,2.8111796205878,3.8200720458434,4.19420452253563,4.42914893499568
"ENSMUSG00000048078",4.53589683840408,4.62299585626821,4.63220947954248,5.72630820957819,5.61326378541259,5.93122616057304
"ENSMUSG00000004508",5.2694192446808,5.27618643110034,5.01035154423015,3.69721529805786,3.87197807276335,3.81879260470583
"ENSMUSG00000035713",3.36640165821949,3.25181998631583,4.02871447827494,4.29423875699747,4.30664941908194,4.26155940950472
"ENSMUSG00000044952",3.67199277839359,4.0892087933048,3.65287653878701,3.67133666623226,3.59304190727698,3.18355689750345
"ENSMUSG00000035704",2.81772327482311,2.76639315914559,2.69334313029394,4.64165732156755,4.77558268590775,4.50480270576618
"ENSMUSG00000030647",5.16433260221595,5.00423923288855,4.9979784405945,5.10179552516116,4.97350161440815,5.33786032899773
"ENSMUSG00000025133",4.1520447652922,4.37483849841626,4.29458445017283,4.82887794321874,4.66799250822354,4.38237052980269
"ENSMUSG00000035642",2.48870575514943,2.71211609816239,2.43887800318531,3.69721529805786,3.5526584934481,3.91642392345603
"ENSMUSG00000035623",5.02671784094402,5.43681518108978,5.01772478876738,5.47402115675586,5.3094063376371,5.41687060521724
"ENSMUSG00000025439",4.55638515965022,4.65451817840585,4.22833717174101,5.37194376009613,5.31819323981108,5.37716089541527
"ENSMUSG00000042797",-0.653068205978734,0.203456964754429,2.60472874312037,4.75892750242931,4.73514576075847,3.93274879400291
"ENSMUSG00000030774",3.2285113011006,4.43472179009483,4.39990895123187,5.42065250737942,5.20075276792237,4.62269272039932
"ENSMUSG00000030761",3.3741166233475,3.36754108760768,5.02993040337085,6.86428771322056,7.06067813765899,6.15991619952376
"ENSMUSG00000035547",5.20383090305323,5.31312144137927,5.06593963644267,4.86357368447999,5.39910328039031,4.78209780472514
"ENSMUSG00000030760",4.44358966347174,3.90792655993167,3.77392822529122,3.04330544361922,2.8941852076012,3.69983437654545
"ENSMUSG00000049580",4.77319654872336,4.6712107039435,4.12288787315728,3.28431354312301,3.6808241526187,4.07191154167454
"ENSMUSG00000090958",6.25225338997444,5.99999808811674,6.41720373683678,3.97266387426536,4.87272384431828,5.8027839628557
"ENSMUSG00000035401",5.57575048451715,4.94663896626562,5.66466653935965,4.98759601103293,4.79459706382639,5.36968577485312
"ENSMUSG00000030753",4.45818088813597,4.89681719775625,4.32660118805588,5.59366656200033,5.61058385577345,5.52983485380656
"ENSMUSG00000035354",5.3479115530001,6.00752930282273,5.46338489388349,5.78480385888834,6.03041937074796,5.52041423704331
"ENSMUSG00000030747",7.00917445307271,6.92964415466459,7.05254127849083,7.48226204106619,7.54132852233488,6.35802224900601
"ENSMUSG00000052396",4.27251848333969,3.6723956691361,4.7955366428353,6.60367836512839,7.06100535359165,5.69206347085799
"ENSMUSG00000055407",5.50899467769061,5.73327791128312,5.81893796020879,0.837630417227703,1.76838718450354,2.3355599909485
"ENSMUSG00000070436",9.98776613869275,9.78777037995116,10.21687172114,10.0682836280862,10.3084247894003,11.1010242033282
"ENSMUSG00000035314",6.41161599000907,6.11340458142088,6.48349402441929,3.69293430072999,3.96443461065461,4.00400747717273
"ENSMUSG00000030744",9.05930926139287,8.77889307231019,8.84118672961726,8.99429799608253,8.72954744264018,9.04500315809952
"ENSMUSG00000018909",6.14247741378924,5.63580904933544,6.15945648240735,6.04540574249197,6.40761934775282,5.75423800026415
"ENSMUSG00000096606",6.42188764857688,6.2695461552122,5.30767706046924,-0.0868185497651202,1.86749532951647,3.25020593293852
"ENSMUSG00000030737",8.35292240107837,8.90168807332558,7.9381978096879,3.12819434120573,2.77797323333274,3.40448688076141
"ENSMUSG00000035239",4.81347380182175,5.08476562674731,4.9370640610709,0.638321609004296,0.554518835473633,0.998201855491528
"ENSMUSG00000035227",6.97470355725591,6.86737080687041,7.15137881748136,7.21379082379877,7.02422358425207,7.23238833567477
"ENSMUSG00000058761",5.0242684430027,5.25735816985726,4.98549830186117,5.34081498591336,5.13264832215133,5.11814700785716
"ENSMUSG00000030726",5.93254754131953,5.73327791128312,5.777552178568,5.49630260413187,5.30720122442081,5.39641686457565
"ENSMUSG00000035165",3.95522679857305,4.73611395513113,4.50507649286212,0.707862542257373,0.965833248709759,1.11725452713529
"ENSMUSG00000030729",3.87593788876841,4.67357966184998,3.58169777446503,3.28999345219537,3.141958066487,3.52243812567201
"ENSMUSG00000051048",3.81489168403995,2.90187751525887,4.29458445017283,4.96824249464519,5.14997820068924,5.14641872782096
"ENSMUSG00000030718",5.60718659728443,5.32371840957588,5.60227865188748,4.91777456153536,5.15366481693953,4.73633044451385
"ENSMUSG00000047248",4.21353879416444,4.12772963859118,3.86939423453309,4.78127956284634,4.78194869752062,4.65503034241201
"ENSMUSG00000033685",8.51369526050087,8.01770440629172,8.76838411052153,6.82521534911936,6.57551308917184,6.5105918828239
"ENSMUSG00000044881",4.75853488756795,4.42350544562258,5.07303487225632,4.17345295377345,3.94187000535904,3.84490544502496
"ENSMUSG00000030706",3.58824142870034,4.49757640071779,4.23256795201903,4.92326706197991,4.99421051124026,4.99139896967234
"ENSMUSG00000030704",6.56019453706312,6.76722524320646,6.59284789898175,6.44089780843865,6.64613143445254,6.75739206004168
"ENSMUSG00000029461",5.79419473932687,5.43820908945028,5.02749752751456,5.2061134097852,5.2102247431261,5.68726048667693
"ENSMUSG00000032875",6.63353977562891,6.52177380608941,6.42554303774951,6.62405815133024,6.89436883835826,6.31507944420265
"ENSMUSG00000048779",3.91348225762854,3.49087552921518,4.36179061651818,2.82594861218007,2.82805010580188,3.3013933877973
"ENSMUSG00000032860",4.16099173995676,4.07852211450755,4.70099670283737,3.56759828526909,3.62171753536153,3.19036207540856
"ENSMUSG00000030691",4.61940944679402,4.9229391307867,4.71315858763888,5.0525239736486,5.16831779139218,4.93781266385926
"ENSMUSG00000047767",6.18257032309788,5.52735103093065,5.84127330776959,4.42129960092734,4.38191883742147,4.47166758324856
"ENSMUSG00000030688",7.7568760875937,7.28608988840057,7.17794751846373,6.98737753673239,6.94772129296568,6.33133315467159
"ENSMUSG00000032812",6.02365544318855,5.86762947025808,6.07244493356853,6.02851710899887,5.83610237809661,6.36179498923366
"ENSMUSG00000001829",4.24753612678235,3.9976364980643,3.92796185396365,4.24829831687878,4.59936358580276,4.19544497570179
"ENSMUSG00000032737",6.14811294845867,6.12297040637003,6.11889385625546,5.74916737769259,5.86187224181757,5.98505315144523
"ENSMUSG00000001827",5.48959384076743,6.69093162057353,7.48060663441207,7.64040733300628,7.95134426958419,6.86391849939871
"ENSMUSG00000030649",4.36833427075349,5.03035207320768,6.82770390673597,5.58560679220638,5.54472516739368,5.65810186803652
"ENSMUSG00000078630",3.62750085914757,4.25340449503182,5.98361693444712,4.68756512802415,4.58122764564488,4.75021374370536
"ENSMUSG00000030842",5.68987605019045,5.73781290925197,6.13140942800313,6.33430167895469,6.45519893918034,5.9860312498155
"ENSMUSG00000066306",7.28970126004702,7.16714125626423,6.83119542596407,6.93668123275325,7.02791077154018,6.57115670248136
"ENSMUSG00000070426",5.50372936147797,5.27930072273794,5.5973659512009,4.98234347474228,4.93831218594585,5.40521828510706
"ENSMUSG00000063550",5.57575048451715,5.50091520119175,5.61691717135393,6.17613918018755,6.16922867958884,5.81494468271191
"ENSMUSG00000030990",5.58408978542988,5.19606061966333,5.0201741867087,4.37127414066388,4.46339115535102,5.13940256789721
"ENSMUSG00000073982",6.62548225655032,6.10201712974819,6.87041272736811,5.53149203259417,5.5239869528088,5.28797287203498
"ENSMUSG00000030987",7.15120313471458,7.53535105788105,6.87312519827928,5.73570350715915,5.8871898625758,5.74039355936453
"ENSMUSG00000030978",4.98701951398008,5.14063012729899,4.82104665004713,6.9083428932985,6.90825682693581,7.06382790146992
